CL_UNIT,DataValue,LineDescription,LineNumber,METRIC_NAME,SeriesCode,TableID,TableName,TimePeriod,UNIT_MULT,_id
Level,"14,452",Retail trade,10,Current Dollars,N153RC,164,T50705B,1997,6,59e969dc37efdf6d8b49d8af
Level,"14,637",Retail trade,10,Current Dollars,N153RC,164,T50705B,1998,6,59e969dc37efdf6d8b49d8b0
Level,"24,934",Retail trade,10,Current Dollars,N153RC,164,T50705B,1999,6,59e969dc37efdf6d8b49d8b1
Level,"19,957",Retail trade,10,Current Dollars,N153RC,164,T50705B,2000,6,59e969dc37efdf6d8b49d8b2
Level,"-10,317",Retail trade,10,Current Dollars,N153RC,164,T50705B,2001,6,59e969dc37efdf6d8b49d8b3
Level,"25,035",Retail trade,10,Current Dollars,N153RC,164,T50705B,2002,6,59e969dc37efdf6d8b49d8b4
Level,"17,535",Retail trade,10,Current Dollars,N153RC,164,T50705B,2003,6,59e969dc37efdf6d8b49d8b5
Level,"23,137",Retail trade,10,Current Dollars,N153RC,164,T50705B,2004,6,59e969dc37efdf6d8b49d8b6
Level,"5,012",Retail trade,10,Current Dollars,N153RC,164,T50705B,2005,6,59e969dc37efdf6d8b49d8b7
Level,"9,340",Retail trade,10,Current Dollars,N153RC,164,T50705B,2006,6,59e969dc37efdf6d8b49d8b8
Level,"6,299",Retail trade,10,Current Dollars,N153RC,164,T50705B,2007,6,59e969dc37efdf6d8b49d8b9
Level,"-31,007",Retail trade,10,Current Dollars,N153RC,164,T50705B,2008,6,59e969dc37efdf6d8b49d8ba
Level,"-49,714",Retail trade,10,Current Dollars,N153RC,164,T50705B,2009,6,59e969dc37efdf6d8b49d8bb
Level,"19,110",Retail trade,10,Current Dollars,N153RC,164,T50705B,2010,6,59e969dc37efdf6d8b49d8bc
Level,"-1,317",Retail trade,10,Current Dollars,N153RC,164,T50705B,2011,6,59e969dc37efdf6d8b49d8bd
Level,"28,166",Retail trade,10,Current Dollars,N153RC,164,T50705B,2012,6,59e969dc37efdf6d8b49d8be
Level,"32,576",Retail trade,10,Current Dollars,N153RC,164,T50705B,2013,6,59e969dc37efdf6d8b49d8bf
Level,"13,165",Retail trade,10,Current Dollars,N153RC,164,T50705B,2014,6,59e969dc37efdf6d8b49d8c0
Level,"27,139",Retail trade,10,Current Dollars,N153RC,164,T50705B,2015,6,59e969dc37efdf6d8b49d8c1
Level,"14,796",Retail trade,10,Current Dollars,N153RC,164,T50705B,2016,6,59e969dc37efdf6d8b49d8c2
Level,"5,143",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,1997,6,59e969dc37efdf6d8b49d8c3
Level,"1,832",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,1998,6,59e969dc37efdf6d8b49d8c4
Level,"12,440",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,1999,6,59e969dc37efdf6d8b49d8c5
Level,"11,880",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,2000,6,59e969dc37efdf6d8b49d8c6
Level,"-9,329",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,2001,6,59e969dc37efdf6d8b49d8c7
Level,"17,216",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,2002,6,59e969dc37efdf6d8b49d8c8
Level,"12,756",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,2003,6,59e969dc37efdf6d8b49d8c9
Level,"7,337",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,2004,6,59e969dc37efdf6d8b49d8ca
Level,"-2,906",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,2005,6,59e969dc37efdf6d8b49d8cb
Level,-665,Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,2006,6,59e969dc37efdf6d8b49d8cc
Level,"2,921",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,2007,6,59e969dc37efdf6d8b49d8cd
Level,"-12,345",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,2008,6,59e969dc37efdf6d8b49d8ce
Level,"-32,931",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,2009,6,59e969dc37efdf6d8b49d8cf
Level,"12,331",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,2010,6,59e969dc37efdf6d8b49d8d0
Level,"1,264",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,2011,6,59e969dc37efdf6d8b49d8d1
Level,"22,438",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,2012,6,59e969dc37efdf6d8b49d8d2
Level,"17,585",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,2013,6,59e969dc37efdf6d8b49d8d3
Level,"7,260",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,2014,6,59e969dc37efdf6d8b49d8d4
Level,"9,925",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,2015,6,59e969dc37efdf6d8b49d8d5
Level,"9,507",Motor vehicle and parts dealers,11,Current Dollars,N631RC,164,T50705B,2016,6,59e969dc37efdf6d8b49d8d6
Level,344,Food and beverage stores,12,Current Dollars,N542RC,164,T50705B,1997,6,59e969dc37efdf6d8b49d8d7
Level,942,Food and beverage stores,12,Current Dollars,N542RC,164,T50705B,1998,6,59e969dc37efdf6d8b49d8d8
